36.7188842424872,38.0250118900419
37.5931342105554,37.9895252528368
37.5534347346644,37.9903521849286
37.6443279080533,37.9930054968369
37.6248494812906,37.9912090067017
37.5025418309602,37.9886682410945
36.7248257394537,37.9398167664684
36.7250354414346,37.9330168888507
36.7057027927838,37.970324473986
36.7094698083372,37.9554817006923
36.7246415463327,37.9136441903987
36.7272822397631,37.8922365661205
37.9595840651992,38.1436775524767
37.7963097429406,38.0600615420148
38.0836762649329,38.203144536932
38.0391071179263,38.182415474515
37.6142151501259,37.9724692084957
37.4970857885611,37.9842656840376
37.7348298247916,38.0173892899393
37.6454644713261,37.9929597458229
38.0836762649329,38.203144536932
36.7468120361433,38.0660924235283
36.6873666200864,38.0590407175771
36.8956737579592,38.0768941055157
36.8070120809001,38.0709839955377
36.5250902976372,38.0058829098383
36.6391178138758,38.0414636493024
36.5788801205715,38.0182601819615
37.2911548061561,38.0141556544121
37.6439972665561,37.9930016845483
37.2456171517883,38.0199180506976
37.384407208123,37.9951021150318
37.3210458368183,38.0108336373793
37.044823105203,38.0532032081265
36.9833502509133,38.0698547264678
37.1701717324771,38.028953570978
37.0945708497732,38.0432987420521
36.7215108424688,38.0630072532469
36.722032754199,37.9981192194971
36.7084288428549,37.988957443927
36.7198884404721,38.0459662439957
