TITLE = "Temporal Signal for receiver number 01509"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       3.625946160000e+05
# x2       4.734184950000e+06
# x3       -3.000000000000e+03
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-01  -6.589635125052377e+00  6.497157647071370e+00  -1.720851346140212e+01  5.950847327317979e+00  1.512028402156676e+01  6.401249646825548e+00  3.562495222146006e-07  9.759086861670701e-07  -5.484119473753550e-07
  4.000000000000000e-01  1.129856509015941e+02  3.699292616486782e+02  -3.625385626470705e+02  1.729514285897404e+02  -2.191737278040575e+01  -5.680051877400028e+01  6.448225549878473e-06  -1.106625509941536e-06  1.946071046357778e-05
  5.000000000000000e-01  1.163332642147489e+03  1.092657348180639e+02  -1.298964769346395e+03  6.787879446567620e+02  5.551805590929518e+00  -4.485663441259634e+02  4.056148641169116e-05  9.034156499163398e-05  3.236061684344383e-06
  6.000000000000000e-01  4.831920600683470e+03  4.737592751715139e+03  -3.221560478980663e+03  4.118435410498705e+03  2.212387019397044e+03  2.402583431978717e+03  -7.495990808458939e-04  -6.686715275158724e-04  1.361665334320173e-04
  7.000000000000000e-01  1.054162234481717e+04  1.618829895706357e+04  -9.192913925351737e+03  1.559227461478054e+04  1.119542217602320e+04  1.600913928251392e+04  -1.773440569214827e-03  -1.559399527042534e-03  -3.710342479254957e-04
  7.999999999999999e-01  1.193622777371700e+04  1.895239297185870e+04  -4.740631633446926e+03  2.205800888002530e+04  2.195251479188500e+04  2.706227884735975e+04  -4.512615785736686e-04  -9.454554257469526e-04  -2.222176064172543e-03
  8.999999999999999e-01  9.441931595460186e+03  1.419195786491297e+04  8.199860293224458e+03  2.149880355984012e+04  3.180194384855769e+04  3.180022334120470e+04  2.033226117327412e-03  2.494527818989320e-04  -4.220767922717415e-03
