TITLE = "Temporal Signal for receiver number 03963"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       3.618282860000e+05
# x2       4.738781580000e+06
# x3       -1.300000000000e+04
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.000000000000000e-01  -7.554617013220198e-24  -6.007783296886680e-24  -2.102556947498548e-24  -5.727817797901487e-24  -5.225362728094861e-26  2.871485868413600e-24  5.703548882714737e-31  8.287846972018982e-31  -4.147367429862137e-31
  5.000000000000000e-01  -1.998738545958286e-18  -1.848378921503755e-18  -5.731762214369990e-19  -1.722343143469069e-18  -9.739595804188010e-20  6.756304447507376e-19  1.550714251131086e-25  2.370947800192750e-25  -9.378666642080108e-26
  6.000000000000000e-01  5.080194445271103e-15  4.270035607131035e-15  1.839032921697000e-15  3.459175138493633e-15  9.922417922239880e-17  -1.725735660218743e-15  -3.511619945905460e-22  -4.989093766718126e-22  1.915762363833048e-22
  7.000000000000000e-01  -3.023818417273264e-13  2.058755541232609e-14  8.266875437092757e-15  -1.928316512931508e-13  -1.532929362396891e-13  1.146598326117384e-13  1.230391790764824e-20  1.519126128049532e-20  -4.271590730571515e-21
  7.999999999999999e-01  -1.120265163796847e-11  -1.029121807018752e-11  -6.152185199718844e-12  -6.325658515219838e-12  1.114779429467800e-12  3.672254852230729e-12  6.295556144505440e-19  1.170973726086043e-18  -2.462251174757978e-19
  8.999999999999999e-01  -6.273326075272689e-12  1.847048650621467e-11  -2.007612933523434e-11  -1.101019935371057e-11  1.674077032104905e-12  9.940937591280083e-12  -1.252513457592573e-18  -9.908466289546490e-19  3.542585108456224e-19
