TITLE = "Temporal Signal for receiver number 04036"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       3.528023860000e+05
# x2       4.734476480000e+06
# x3       -1.450000000000e+04
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.000000000000000e-01  2.538118533529659e-20  1.004851496422008e-20  1.239912106652026e-20  -3.129598897443673e-21  -1.566651062799133e-21  7.092609822455048e-21  1.698494395024785e-27  -3.985283023029051e-28  7.657270976810125e-28
  5.000000000000000e-01  -1.254963156272194e-15  -5.054537285128034e-16  -6.459976961513438e-16  1.887739280632697e-16  6.976659172275822e-17  -3.024553407219681e-16  -8.691067015969189e-23  2.319097815545981e-23  -3.685690125907951e-23
  6.000000000000000e-01  1.740053836474399e-14  6.140950327633259e-15  5.000758114770307e-14  2.823711722953210e-14  1.095349581232220e-14  -2.529885651771687e-14  3.920006179586216e-21  1.824576954959651e-21  6.566570247004476e-22
  7.000000000000000e-01  2.259249254623172e-11  9.194266410943233e-12  1.125114357490234e-11  -2.596306756836220e-12  -9.146936291096947e-13  8.638778941945970e-12  1.358432789786658e-18  -2.691382812077820e-19  8.169881249337541e-19
  7.999999999999999e-01  -1.311665325106290e-09  -5.401223146557168e-10  -6.853968982206731e-10  4.707670630433423e-11  2.654742737007071e-11  -3.215046854361729e-10  -8.906242178362301e-17  6.631052013912691e-18  -3.910192582121435e-17
  8.999999999999999e-01  -2.406585282940623e-08  -9.527172941718603e-09  -1.087365363487002e-08  1.119536121382944e-09  4.668516325731262e-10  -5.656762284521538e-09  -1.599894275662993e-15  1.347635298124741e-16  -6.509246964021667e-16
