TITLE = "Temporal Signal for receiver number 03253"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       3.631821710000e+05
# x2       4.739427340000e+06
# x3       -1.500000000000e+03
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-01  -5.966961886962595e-14  8.065772849700731e-14  -1.062352042860423e-13  5.088464947365700e-14  7.448111157345456e-14  -5.586335231336252e-14  7.649171371639142e-21  -1.616008083881876e-20  1.140389668442433e-20
  4.000000000000000e-01  -1.751669096069398e-09  -6.346410333233599e-10  5.445234146158078e-10  1.603668954964655e-09  -2.442806863361357e-10  1.653056837851155e-09  -2.080924445960077e-16  1.781749753261637e-16  -3.821264609780825e-16
  5.000000000000000e-01  1.106659530387729e-06  1.212323981749689e-06  4.283629817662736e-07  4.925160124858501e-07  1.079670125077186e-06  3.645943776358866e-07  -8.088658497867054e-14  -2.061969598492593e-13  -8.175107116659434e-14
  6.000000000000000e-01  -5.334314915927018e-05  -4.818482917659559e-05  -5.304597109565961e-05  -2.139627486888062e-05  -1.993457533102204e-05  -8.584758754921043e-06  3.062484211693876e-12  4.471600626362778e-12  6.440446721758547e-12
  7.000000000000000e-01  1.999375911470213e-04  5.609735322229072e-04  2.224003351852997e-04  1.031873819731767e-04  4.086222698772284e-04  5.177016811037684e-05  -2.193188603198373e-11  -6.374061666736609e-11  -1.175038238809269e-11
  7.999999999999999e-01  2.590919410411973e-03  6.322135763539385e-03  2.875751125040896e-03  1.931565895411697e-03  4.012017067238554e-03  1.029315153566061e-04  -1.674161261979924e-10  -8.039064710805925e-10  -3.301319850831619e-10
  8.999999999999999e-01  1.346189524614501e-03  1.524821675812138e-02  -2.607193039551474e-04  6.194702192500292e-03  9.082998219877248e-03  -1.808665670103022e-03  -1.211363392427578e-10  -2.381653881183328e-09  -3.534381778999971e-10
