3.400000000000002e+00 4.873508692075061e+04 7.892362700135214e+04 1.201992350660111e+05 1.083521938496767e+04 -5.354041861547557e+04 -1.901251514555887e+04 -1.973013267387943e-03 -5.639306851480070e-03 8.125335908382854e-03
3.400000000000002e+00 6.184886577053359e+04 1.112474430641279e+05 1.639109661954170e+05 1.222332325972604e+04 -7.383762995729693e+04 -2.131408337384312e+04 -2.211371448648103e-03 -7.808906058154928e-03 1.098273301005413e-02
3.400000000000002e+00 8.026316297583468e+04 1.409026417019702e+05 2.141768995592791e+05 1.410244970381960e+04 -9.419999867173845e+04 -2.389743923468819e+04 -2.642284656862314e-03 -9.884503975442358e-03 1.427012160981459e-02
3.400000000000002e+00 1.006810271872856e+05 1.695336015698499e+05 2.731307821315243e+05 1.346130179658687e+04 -1.161962719759582e+05 -2.303695458520762e+04 -2.640143269224190e-03 -1.198515406634825e-02 1.807748512607725e-02
3.400000000000002e+00 1.196950055112692e+05 2.003183555420111e+05 3.431078036333181e+05 7.110011575290054e+03 -1.420297748829032e+05 -1.574537670061739e+04 -1.749986144654287e-03 -1.422220413470763e-02 2.264097368059358e-02
3.400000000000002e+00 1.373369392763860e+05 2.273270684678709e+05 4.190017825450798e+05 -6.461637707572997e+03 -1.699239232637955e+05 1.804862980725445e+02 4.228566106246687e-04 -1.615433365181800e-02 2.780772305759204e-02
3.400000000000002e+00 2.043724074234068e+05 3.271392096402848e+05 5.967134423902797e+05 -9.413178710485516e+03 -2.358872808716517e+05 1.251528092757201e+04 1.477086990632615e-03 -2.352881988894975e-02 3.942719799330937e-02
3.400000000000002e+00 3.005647448963662e+05 4.806464608869751e+05 8.221092221364679e+05 -1.169194639303507e+04 -3.253563376193336e+05 1.961257117290844e+04 1.228717542343601e-03 -3.372934582177902e-02 5.401957719021658e-02
3.400000000000002e+00 3.933441415555967e+05 6.237379466484468e+05 1.041353516376087e+06 -1.920664648574070e+04 -4.115411102992905e+05 3.472471570879077e+04 2.579107018423002e-03 -4.353738397943131e-02 6.853005302037507e-02
3.400000000000002e+00 4.562954329969903e+05 7.203692124441322e+05 1.215091605475349e+06 -3.765285527296421e+04 -4.757289428273643e+05 7.134981177392753e+04 6.652100787245580e-03 -5.059178653673209e-02 8.122777216717207e-02
3.400000000000002e+00 5.104637507186811e+05 7.511336842153962e+05 1.301354150822875e+06 -6.519639249776307e+04 -4.841823899369676e+05 1.345010260924960e+05 1.250908578655853e-02 -5.153847391636509e-02 8.802376435404870e-02
3.400000000000002e+00 5.115614447227248e+05 7.203077889483563e+05 1.325133131268132e+06 -8.416770591630893e+04 -4.701162089298866e+05 1.911230997958281e+05 1.678044089557322e-02 -4.864647492847389e-02 8.776299385172791e-02
3.400000000000002e+00 5.228816450927441e+05 6.576040180049388e+05 1.299218067582172e+06 -1.087348760622010e+05 -4.288489276997102e+05 2.569186717100647e+05 2.405983279510833e-02 -4.272904014969708e-02 8.496647215754231e-02
3.400000000000002e+00 5.150753419246785e+05 5.742184210338416e+05 1.218479748573785e+06 -1.245833470407606e+05 -3.720993015065236e+05 3.113882242061534e+05 3.037019505101289e-02 -3.572662924946893e-02 8.107848750699913e-02
3.400000000000002e+00 4.927547861995415e+05 5.160386023536465e+05 1.102587822120430e+06 -1.384433357648697e+05 -3.095596874177390e+05 3.451403160728741e+05 3.351846869746599e-02 -3.016004091609865e-02 7.661587586704918e-02
3.400000000000002e+00 5.106779886358878e+05 4.419995459653095e+05 9.241380938299432e+05 -1.362393201768330e+05 -2.316154070224781e+05 3.432765781515297e+05 3.580077236753098e-02 -2.403649140813023e-02 6.318276647610319e-02
3.400000000000002e+00 4.825391415993013e+05 3.521631379097173e+05 7.379018882111391e+05 -1.046985251486628e+05 -1.626122277637723e+05 2.974715315479586e+05 3.316148870767318e-02 -1.789399395913522e-02 5.005000882000989e-02
3.400000000000002e+00 3.804510591808425e+05 2.645954642361532e+05 5.345894300356965e+05 -7.305687653970745e+04 -1.023853749439202e+05 2.254993660207455e+05 2.705714913301242e-02 -1.215125516002219e-02 3.565543965574785e-02
3.400000000000002e+00 2.425231433815011e+05 1.672978597314281e+05 3.369567054639930e+05 -4.338305667144759e+04 -5.512420564261694e+04 1.470829412096422e+05 1.798308357172764e-02 -7.181955239464406e-03 2.217738859481246e-02
3.400000000000002e+00 1.260596951983977e+05 8.481925452514944e+04 1.611142682798882e+05 -2.239030342340672e+04 -2.750723852351324e+04 7.696364392864809e+04 9.438126576578228e-03 -3.849898201218789e-03 1.136563920693467e-02
3.400000000000002e+00 2.056347247030673e+04 1.647060231705201e+04 3.495961863221389e+04 -4.166335835429497e+03 -5.228143247057173e+03 1.848296730029212e+04 2.206315346870772e-03 -6.928115090742351e-04 2.193862647167115e-03
3.400000000000002e+00 -6.292575781451754e+03 -4.659565210204229e+03 -2.178324239924341e+03 1.070958602736942e+03 1.137417035573864e-01 -2.337179058861842e+03 -2.235472488829327e-04 2.934445000211815e-04 -5.657798217418025e-04
3.400000000000002e+00 2.981048303462564e+03 -2.724039378634241e+03 1.487957102964944e+03 -6.485892732519502e+02 1.186842324179002e+03 -8.288771177192831e+02 9.215245872419561e-05 2.047226567631781e-04 -3.086704038558852e-04
3.400000000000002e+00 7.541231400369212e+03 -1.769159516580863e+03 -6.350850695042736e+02 -8.606415625385812e+02 3.896660391881607e+03 1.279153928984060e+02 1.664213478357905e-04 3.183551124088135e-04 -3.607682538412454e-05
3.400000000000002e+00 -6.134399951119236e+03 -8.101368591313970e+03 -1.471281816849073e+04 3.073873852485961e+03 3.972153382504213e+03 -6.506065965393124e+03 -3.670591460716488e-04 5.450427057499871e-04 -9.980825312370658e-04
3.400000000000002e+00 -1.245293942844981e+04 -8.138289495262813e+03 -1.785326174928022e+04 2.884970250582583e+03 2.548692261506794e+03 -7.924230916799329e+03 -8.876696558261512e-04 4.490726478292014e-04 -1.293423798534379e-03
3.400000000000002e+00 -5.002653057698572e+03 -3.673717351686251e+03 -5.743854429587698e+03 -1.101279092220835e+02 4.725829501016866e+02 -1.761180131774947e+03 -2.979527100374550e-04 7.201611063343115e-05 -3.184124451192306e-04
3.400000000000002e+00 1.143234025755821e+04 7.180789355891679e+03 8.804670659203181e+03 -8.714021668108169e+02 -1.223337805745753e+03 4.585146310497331e+03 8.986227912870885e-04 -2.365864918052524e-04 6.930162332127528e-04
3.400000000000002e+00 2.935846843883645e+03 -4.190457448736927e+02 -2.024544131758713e+03 2.530899322196086e+02 8.686332091241514e+02 -6.307645769144896e+02 1.077751696188424e-04 1.289589106740370e-04 -2.618953202592044e-04
3.400000000000002e+00 -3.387337531164158e+03 -1.185969190736616e+03 -1.721702136459292e+03 -2.247711853793199e+02 -1.040168934814724e+02 -9.132201801227500e+02 -2.464759616359369e-04 -4.295733126986756e-05 -8.715771707372117e-05
3.400000000000002e+00 1.461143515327722e+03 4.979717649159855e+02 -2.483054055896432e+02 -6.846057309290941e+02 -2.439121918138503e+02 4.977732982840078e+02 5.037874625783371e-05 -1.086370481909225e-04 8.134677701513126e-05
3.400000000000002e+00 6.944974928289953e+04 1.241063280270941e+05 1.612110439697447e+05 2.474890259810681e+04 -7.875755773820072e+04 -3.285943479641026e+04 -3.893252699701264e-03 -9.462738369395244e-03 1.144255573477109e-02
3.400000000000002e+00 8.464634232839476e+04 1.533246611347774e+05 2.059687040837537e+05 2.571636921854640e+04 -1.008897040074142e+05 -3.626722193509233e+04 -4.259064883042104e-03 -1.165610304937520e-02 1.478749303703440e-02
3.400000000000002e+00 1.093599658611785e+05 2.055078838233173e+05 2.825560827854406e+05 2.822730862168387e+04 -1.377575393044307e+05 -4.249119493875413e+04 -4.787090596032839e-03 -1.561547064548359e-02 1.999836493468853e-02
3.400000000000002e+00 1.383033862915918e+05 2.626040200297580e+05 3.731105600527168e+05 2.919361797000749e+04 -1.781607002070562e+05 -4.363677098774102e+04 -5.150737846522729e-03 -2.011449589572925e-02 2.615823234094869e-02
3.400000000000002e+00 1.758331471782884e+05 3.425926100016236e+05 4.954760426314140e+05 2.959612080099459e+04 -2.337537048106449e+05 -4.365634048612286e+04 -5.242861322651914e-03 -2.625523470393793e-02 3.463058294065607e-02
3.400000000000002e+00 2.172988976835155e+05 4.648785164159362e+05 6.779553674075903e+05 2.164943776582510e+04 -3.333920046476674e+05 -4.034336294793054e+04 -5.151694078620056e-03 -3.463269603657651e-02 4.864728712191013e-02
3.400000000000002e+00 3.264070777284621e+05 6.399660959901537e+05 9.212446439470173e+05 3.676323706713760e+04 -4.277082584844774e+05 -5.000137906041766e+04 -8.742419809193942e-03 -4.843675203640924e-02 6.604061299615029e-02
3.400000000000002e+00 4.193943194892628e+05 7.832462428592199e+05 1.137157018212308e+06 4.511883406956877e+04 -5.173151370851995e+05 -2.547414107269956e+04 -7.980027742776287e-03 -6.007913240366208e-02 7.978074799196785e-02
3.400000000000002e+00 4.555178046907749e+05 8.504930557880376e+05 1.310199603868108e+06 1.985240188048237e+04 -5.784365511765886e+05 1.030873348569894e+04 -2.923572246582672e-03 -6.524228080755493e-02 9.167808552292291e-02
3.400000000000002e+00 4.107240521236534e+05 8.359195828077516e+05 1.416850426535936e+06 -3.587721738811200e+04 -6.088263296268858e+05 7.115813649244214e+04 4.963335957989077e-03 -6.300131053309570e-02 9.932825313436770e-02
3.400000000000002e+00 4.429783878675199e+05 7.822726028362177e+05 1.411748807706372e+06 -9.142876173395831e+04 -5.714353733719351e+05 1.678003914048146e+05 1.471203723725168e-02 -6.026178000096618e-02 9.687925818734418e-02
3.400000000000002e+00 4.461049512528934e+05 7.009618245441776e+05 1.380924713952033e+06 -1.453444398500079e+05 -5.374853002179367e+05 2.631507879723304e+05 2.641518705113465e-02 -5.421366435133875e-02 9.503490827984831e-02
3.400000000000002e+00 4.647489887483728e+05 5.993643345210110e+05 1.319215860659603e+06 -1.889965396989170e+05 -4.709342758210309e+05 3.542357978101097e+05 3.679308396075808e-02 -4.567635937891987e-02 9.064680510517970e-02
3.400000000000002e+00 4.936194406647371e+05 5.059318743535804e+05 1.206825597184914e+06 -2.140555122359103e+05 -3.834290552729395e+05 4.197855969156459e+05 4.478897410033484e-02 -3.649369173152318e-02 8.360517933020345e-02
3.400000000000002e+00 5.142280600822367e+05 3.893282545577824e+05 1.037774535076422e+06 -2.064793330861646e+05 -2.912781280620826e+05 4.517742071043971e+05 4.853077246931200e-02 -2.601214200995395e-02 7.365725304598630e-02
3.400000000000002e+00 5.449861384865358e+05 3.438340495977146e+05 9.040729846335301e+05 -1.885969856583644e+05 -2.099896466215027e+05 4.649078017461841e+05 4.935940889239954e-02 -2.072642091362759e-02 6.497691403680526e-02
3.400000000000002e+00 5.741501297853672e+05 3.047927227362025e+05 7.327587022084037e+05 -1.484439879483773e+05 -1.414598113155883e+05 4.152421189673151e+05 4.850964837447120e-02 -1.627818217646259e-02 5.341525879181591e-02
3.400000000000002e+00 5.346810404847291e+05 2.589985530524417e+05 5.553483930898958e+05 -1.112823380308995e+05 -8.722078853956309e+04 3.402771589596407e+05 4.359756289109266e-02 -1.161390730923012e-02 4.087951285219137e-02
3.400000000000002e+00 4.382976743991796e+05 2.044933110223486e+05 3.865768292459767e+05 -7.446618787415903e+04 -4.991205121658601e+04 2.504000012311495e+05 3.452947124282475e-02 -7.451916792519508e-03 2.903924215768548e-02
3.400000000000002e+00 2.736268646011733e+05 1.244488786018746e+05 2.236403257185507e+05 -3.375620137405066e+04 -2.292803711430746e+04 1.528159477447616e+05 2.072972459027433e-02 -4.235482704651443e-03 1.809765301245503e-02
