TITLE = "Temporal Signal for receiver number 02943"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       3.636821710000e+05
# x2       4.737427340000e+06
# x3       -1.150000000000e+04
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.000000000000000e-01  1.560554317952476e-22  5.812897626886957e-21  1.743849070197399e-21  2.738712515862041e-21  -8.013498955385519e-22  -3.786527537459378e-22  -3.671016339694728e-28  -3.810479831937930e-28  7.924583312717805e-29
  5.000000000000000e-01  2.303024873993423e-17  1.457186229358588e-16  4.885317368817407e-17  4.697860306036428e-17  -2.950017998495485e-17  -1.847827247706592e-18  -6.667304687022170e-24  -1.056462918557849e-23  3.721321605467557e-24
  6.000000000000000e-01  -4.991333713814907e-14  -1.723103213285651e-13  -6.116585327519537e-14  -2.543362614805171e-14  3.661531499379549e-14  -6.051051383280756e-15  3.748629813627545e-21  1.269744588530345e-20  -5.107413862312165e-21
  7.000000000000000e-01  -5.039622384299554e-13  -1.435030049577651e-11  -6.849983177513406e-12  -4.619305996756139e-12  3.282890872719738e-12  1.286942828436405e-12  7.209108451123917e-19  8.056422295497552e-19  -2.805619476393129e-19
  7.999999999999999e-01  6.561549873747069e-11  1.984306868024824e-10  9.066627968425801e-11  2.833035348844150e-11  -3.345493486595668e-11  -1.147329906699456e-11  -4.541319318504700e-18  -1.551979657951787e-17  8.235458498242766e-18
  8.999999999999999e-01  -5.203869628323262e-10  -2.657635333224034e-09  -4.312665676890177e-10  -2.200802845681159e-10  1.116741496647788e-10  -3.605377635009045e-10  4.357987312303468e-18  1.735518910379463e-16  -6.848058836120097e-18
