3.400000000000002e+00 -2.210981024680497e+00 -1.962844753113955e+00 -1.979549203954065e+00 8.358794151635911e-01 8.322295508130421e-01 -8.313568573423027e-01 1.884309772290780e-07 -1.605574988734259e-07 1.706052378554672e-07
3.400000000000002e+00 4.319692932308893e-01 -2.950133853978162e-01 1.687051569687783e-01 1.721267607559929e-01 2.637518326284478e-01 -3.949691710287576e-02 -2.204187291990548e-08 -3.641481565128352e-08 -8.869912542767248e-10
3.400000000000002e+00 5.788836222816830e+00 4.235484174588420e+00 5.007128575470632e+00 -1.124487434118230e+00 -1.338431898095711e+00 1.860415786095922e+00 -4.938122553238127e-07 2.230124075101590e-07 -4.100421058278943e-07
3.400000000000002e+00 9.200297604312954e+00 7.013766268753900e+00 8.242356475348645e+00 -2.545506992416323e+00 -1.675393635325330e+00 3.419103526705331e+00 -8.048250483468274e-07 4.493010287048187e-07 -6.313520068570860e-07
3.400000000000002e+00 6.918498540299462e+00 4.851122093590794e+00 6.423318947241962e+00 -1.600960984831623e+00 -1.172627055100418e+00 3.367941302588953e+00 -6.165129328332579e-07 2.716237424729834e-07 -5.308176836361884e-07
3.400000000000002e+00 -4.712779023921983e+00 -4.078788289368508e+00 -1.290916229620545e+00 2.908823850241002e+00 4.099853940856367e-01 1.455340234560210e+00 3.897934127138624e-07 -4.384644250828103e-07 -8.958107508536875e-08
3.400000000000002e+00 -7.936223296797262e+00 -8.485960777989913e+00 -7.174686768438075e+00 4.470505824774887e+00 1.593009702826468e+00 -1.315424786675538e+00 6.585240391666902e-07 -8.501062343514446e-07 2.846946738374111e-07
3.400000000000002e+00 -1.688543790001347e+01 -1.499702970717846e+01 -1.788907584160005e+01 6.948924741008592e+00 5.721166240056152e+00 -8.077985887102296e+00 1.384169828211552e-06 -1.304173933677958e-06 1.494875342110004e-06
3.400000000000002e+00 -3.490847428331641e+01 -2.455205935703062e+01 -3.517187929722712e+01 1.108680405272521e+01 1.156280735654446e+01 -1.976273662014065e+01 3.111587598841270e-06 -1.809141752414770e-06 3.518563415237509e-06
3.400000000000002e+00 -7.615848321422166e+01 -4.680026655463553e+01 -6.420627314027932e+01 2.094437137735327e+01 1.879808319271490e+01 -3.840942617928099e+01 6.540650913953343e-06 -3.190841431212863e-06 6.248664138595754e-06
3.400000000000002e+00 -1.418400389695321e+02 -8.500105662221658e+01 -1.066257816639978e+02 3.803679514613928e+01 2.515513234289986e+01 -6.109989463390132e+01 1.208848102161823e-05 -5.852319409445064e-06 9.399648163759929e-06
