TITLE = "Temporal Signal for receiver number 02306"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       3.560101560000e+05
# x2       4.733768010000e+06
# x3       -1.500000000000e+03
  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.000000000000000e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.000000000000000e-01  5.176387661008530e-11  8.582039102734301e-13  2.401647737678836e-12  1.064518210574616e-11  -9.399152531241644e-12  4.184631771377268e-12  4.720112990078716e-18  -6.606269760615450e-19  -9.829296976105897e-19
  4.000000000000000e-01  -1.011235432729934e-07  -5.125643614856444e-07  -5.111687914072749e-07  2.789445154988519e-08  -3.073748816517918e-07  1.339384103116363e-07  -5.508638951881876e-14  -4.625922590692114e-14  -2.163973192362792e-15
  5.000000000000000e-01  4.732301295493089e-06  -1.904881942270174e-06  1.729320908696735e-05  -1.251576460150774e-05  7.315277234773826e-06  1.673091545180872e-05  -4.938621195289037e-13  -3.872564058369471e-12  3.702292113210066e-12
  6.000000000000000e-01  8.447957274018919e-04  7.856726015606001e-04  1.127105044711599e-03  3.994043143211303e-04  4.612235279072708e-04  1.708481519133017e-04  9.864916966374183e-11  1.572706115419645e-11  1.088336759342489e-11
  7.000000000000000e-01  -7.105201075817026e-04  4.128165005300547e-03  7.650308959703847e-03  1.637821514175695e-03  4.085177425242689e-03  7.301327757849393e-04  4.854170899124067e-11  3.960521249792126e-10  2.589079449503068e-10
  7.999999999999999e-01  -4.061814961681592e-02  -2.542858743746846e-02  8.880962226374500e-03  -1.689970922584364e-02  3.789297208975727e-03  -2.012419187058210e-03  -3.507262275251586e-09  1.780281700021979e-10  2.206815824906577e-09
  8.999999999999999e-01  -2.738169047437074e-01  -2.106043405263885e-01  -1.020212663404520e-01  -9.188507720573567e-02  -3.935205588017576e-02  2.296581173039182e-02  -2.113400450397075e-08  -6.740964524900414e-09  1.281571520097469e-08
