1.519999999999996e+01 1.758598364791243e+05 8.984227058022554e+04 6.729631611078220e+05 1.778021812863106e+05 -2.463121905209188e+05 -1.703313649809281e+05 1.567891892042729e-02 6.244633407383045e-03 1.227067941051612e-02
1.519999999999996e+01 1.800343586275793e+05 9.674601610330926e+04 7.790413194985691e+05 1.794715653045305e+05 -2.896073447001234e+05 -1.960940855511641e+05 1.492904024975903e-02 5.098278843948906e-03 1.133300095118452e-02
1.519999999999996e+01 1.903741599809669e+05 1.096197212654368e+05 8.933014053410722e+05 1.819885728362262e+05 -3.274812282025111e+05 -2.176731177007638e+05 1.346425105065989e-02 2.790784571112728e-03 9.675367377698833e-03
1.519999999999996e+01 1.965340874235512e+05 1.230671026594687e+05 1.014563009287457e+06 1.739826615877032e+05 -3.559409237402782e+05 -2.240337149772855e+05 1.249579949106028e-02 1.812504275008974e-03 7.963978223044425e-03
1.519999999999996e+01 2.018813762940201e+05 1.276574460114991e+05 1.134272838393773e+06 1.590195743036766e+05 -3.793995489763895e+05 -2.168665171255759e+05 1.112156281910836e-02 1.238642404668053e-03 7.534437941217577e-03
1.519999999999996e+01 2.133336769651240e+05 1.247316686553132e+05 1.248864172422625e+06 1.402610958131785e+05 -3.942131412948593e+05 -1.984295339165508e+05 9.148517807606435e-03 5.081721979416907e-04 7.698048673829152e-03
1.519999999999996e+01 2.378074586106067e+05 1.156313271214392e+05 1.354762105439488e+06 1.208691920534046e+05 -3.967393351979482e+05 -1.709793138010394e+05 6.383665000476049e-03 -9.398867942518425e-04 7.766132734172852e-03
1.519999999999996e+01 2.770946913758237e+05 1.042636969695136e+05 1.429608456271563e+06 1.062716989544002e+05 -3.817002951932670e+05 -1.248312913882949e+05 2.436018310483397e-03 -3.478459070858966e-03 5.762826890624733e-03
1.519999999999996e+01 3.367297963455123e+05 8.296699468409257e+04 1.471453879333613e+06 8.911239627345810e+04 -3.504453363570179e+05 -6.653581835198760e+04 -1.983571443830818e-03 -5.930140559776766e-03 1.837803825823516e-03
1.519999999999996e+01 4.012454876449510e+05 5.822487105321214e+04 1.478347803969444e+06 7.152440672470145e+04 -2.992916754547858e+05 1.548241639194736e+03 -6.188295786755157e-03 -7.602440137754503e-03 -2.477499648005832e-03
1.519999999999996e+01 4.620369933695603e+05 3.490324494232889e+04 1.448355555254288e+06 5.696779764833926e+04 -2.283992314643820e+05 6.896471746469724e+04 -9.625898434384465e-03 -8.645021185346930e-03 -5.949100378562311e-03
1.519999999999996e+01 5.180822795393679e+05 1.484078439621461e+04 1.379005041687201e+06 4.994681260632935e+04 -1.422300847056643e+05 1.285343309164261e+05 -1.223255074365873e-02 -9.705856479253977e-03 -8.217695919818458e-03
1.519999999999996e+01 5.666721230789061e+05 1.990618158743716e+04 1.260912813863430e+06 5.209306670785999e+04 -4.915740958917403e+04 1.747401960333909e+05 -1.426516101366371e-02 -1.071314062740332e-02 -1.027596672268118e-02
1.519999999999996e+01 6.216259498273191e+05 2.138556582741369e+04 1.122352441364376e+06 5.976752112668735e+04 4.250209830213743e+04 2.018499913976949e+05 -1.654932220893233e-02 -1.234961720081140e-02 -1.220792035021535e-02
1.519999999999996e+01 6.629339418515767e+05 2.610825207540495e+04 9.673064316770132e+05 7.251767768153726e+04 1.301162227576092e+05 2.099713348234317e+05 -1.779284660949672e-02 -1.385127133561962e-02 -1.311740826373395e-02
1.519999999999996e+01 6.789876400235603e+05 2.830174118953042e+04 8.116613205147912e+05 8.783609016567143e+04 2.114379224863911e+05 2.016389157088229e+05 -1.745253297463599e-02 -1.534006966323806e-02 -1.271214621068463e-02
1.519999999999996e+01 6.825659920989608e+05 3.958197072831773e+04 6.752841351576940e+05 9.863453171012875e+04 2.751159629572303e+05 1.838869203663020e+05 -1.654789696182335e-02 -1.633947543438173e-02 -1.082945306441923e-02
1.519999999999996e+01 6.623754874984972e+05 4.618315637231215e+04 5.426394344256796e+05 1.202419743670858e+05 3.296559663996235e+05 1.623616106006442e+05 -1.304895388215491e-02 -1.643591363336121e-02 -8.114462091964895e-03
1.519999999999996e+01 6.098934835624981e+05 5.304447918154747e+04 4.259368621478297e+05 1.307395010201851e+05 3.661155017646576e+05 1.349449971728601e+05 -8.442500318590965e-03 -1.557986716408104e-02 -5.693575601970213e-03
1.519999999999996e+01 5.383316909113206e+05 6.575970787276387e+04 3.291590349659869e+05 1.386858650130347e+05 3.881452101622244e+05 1.056919460393910e+05 -4.005872221126453e-03 -1.416581813938510e-02 -3.714932848249986e-03
1.519999999999996e+01 4.605111646119704e+05 7.699191671991754e+04 2.428476464134586e+05 1.410941344670921e+05 3.985894818086843e+05 8.444823334603204e+04 -9.312975893860376e-05 -1.219831426617133e-02 -1.961131040368855e-03
